review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,date_parsed,clean_text,has_text,text_length,meal_type,price_range,mention_id,sentiment,main_topic,text_reference,urgency,is_actionable,classification_confidence,classified_at,model_used
Ci9DQUlRQUNvZENodHljRjlvT25aZk1qbDFVVGxtZDIxWVpGOTRRbWszVFdNelpVRRAB,Wegmans Chesapeake VA,5,2026-02-01T14:35:13.840Z,,143,True,0,google_maps,2026-02-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xwVFVUVnNNSG93U21OelZ6bEdTMnRUT1hseVJWRRAB,Wegmans Chesapeake VA,5,2026-01-29T07:54:21.404Z,,3,False,0,google_maps,2026-01-29,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUNlbzZmaTFBRRAB,Wegmans Chesapeake VA,4,2026-01-27T17:35:49.236Z,,23,True,0,google_maps,2026-01-27,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pCeVgwWkhja3AwWlhKR1NYbE5TM3BNVFZwTWFrRRAB,Wegmans Chesapeake VA,5,2026-01-27T16:00:44.309Z,,253,True,0,google_maps,2026-01-27,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2w5VE0yVnlZbTlKWjJOc2RGUkZNblJKTmxBNVFtYxAB,Wegmans Chesapeake VA,5,2026-01-14T22:10:25.957Z,,3,False,0,google_maps,2026-01-14,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pCRFJHMW1iRmhDU0hNMVFtUTRTRlJ4Y0daQmNXYxAB,Wegmans Chesapeake VA,5,2026-01-14T12:39:20.771Z,,1,False,0,google_maps,2026-01-14,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2toQ05qYzVOekpoUzBKT05ERmthVXBYVG1sVlkyYxAB,Wegmans Chesapeake VA,5,2026-01-11T14:27:58.898Z,,330,True,0,google_maps,2026-01-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xBNGJWUm5Ramh5VjBKTmQxWTVjelo2Y1haaFoxRRAB,Wegmans Chesapeake VA,5,2026-01-04T23:28:19.054Z,,99,True,0,google_maps,2026-01-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2toSFZ6VnNTRFZWZDNkbmQyVkdXVTVqZURkNmFYYxAB,Wegmans Chesapeake VA,5,2026-01-04T23:06:21.025Z,,50,True,0,google_maps,2026-01-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pSVFUxUXhTVXhaZFVNekxYQXdha2xrVVRORU0xRRAB,Wegmans Chesapeake VA,5,2026-01-02T20:56:38.656Z,,68,True,0,google_maps,2026-01-02,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t4MWNFYzFhazlHT1Mxb1dFZE5jM04yY2pCSlZFRRAB,Wegmans Chesapeake VA,5,2025-12-31T23:27:39.338Z,,16,True,0,google_maps,2025-12-31,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21Jd2FXazNNMnM1ZDJVdFNrMUhVWFpUVUdaNVpFRRAB,Wegmans Chesapeake VA,4,2025-12-30T20:00:13.695Z,,23,True,0,google_maps,2025-12-30,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xWclEyOUZlV3hOVURScWVVSklUbFYxWmpSNGIzYxAB,Wegmans Chesapeake VA,5,2025-12-24T04:52:53.240Z,,118,True,0,google_maps,2025-12-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21GT1FqRnlRbTlQTm5ob2JGaExTRkp5UlVFNVdtYxAB,Wegmans Chesapeake VA,4,2025-12-23T15:31:14.682Z,,34,True,0,google_maps,2025-12-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21JMmNWWjNSVWN4WDAwM2MzUllNSFZ1UVZCSFJYYxAB,Wegmans Chesapeake VA,5,2025-12-23T02:02:44.370Z,,34,True,0,google_maps,2025-12-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2paS1MwTjVWV3BhUVRGcFpHMU5ibEJrTm5aeVVHYxAB,Wegmans Chesapeake VA,5,2025-12-22T21:22:11.848Z,,40,True,0,google_maps,2025-12-22,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pORk5IVmZNQzFEUTJaalVtNW1lRUZPTVc1eE9GRRAB,Wegmans Chesapeake VA,5,2025-12-20T19:24:22.796Z,,3,False,0,google_maps,2025-12-20,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xORldtMTRjV2xpY1hwU1RVODJaVm90WTB4UlRYYxAB,Wegmans Chesapeake VA,5,2025-12-15T20:17:45.112Z,,3,False,0,google_maps,2025-12-15,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pBd2VrOHRkR2hIYTNwelJVbHlNRkE0VjBSWlRYYxAB,Wegmans Chesapeake VA,5,2025-12-13T02:02:17.281Z,,2,False,0,google_maps,2025-12-13,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xOaVVucDBZbmMzTFZCNllsZHVOR3cxU0dwcVNGRRAB,Wegmans Chesapeake VA,5,2025-12-10T04:02:46.219Z,,17,True,0,google_maps,2025-12-10,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2poTGFuQjJiblkyVkhSUVF6TXhMVmhPTmtjMFlWRRAB,Wegmans Chesapeake VA,5,2025-12-07T16:18:12.516Z,,5,False,0,google_maps,2025-12-07,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25oc1RHVlpObEpXT0hWb1FtYzNNWEowVkVkRGFWRRAB,Wegmans Chesapeake VA,5,2025-12-05T17:32:57.871Z,,78,True,0,google_maps,2025-12-05,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT20weFkwdHpheTFJVlRoMlpXMVJXV3hQWXpaRlNHYxAB,Wegmans Chesapeake VA,5,2025-11-29T23:51:53.801Z,,57,True,0,google_maps,2025-11-29,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pKT2NsOW5VRGszV0d4TVkwNWZSM1JXU21sVWVsRRAB,Wegmans Chesapeake VA,5,2025-11-27T04:19:43.441Z,,8,True,0,google_maps,2025-11-27,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xBeVdISlNiSGxhZVU5emNEUkVjRjl2UkdRd1pWRRAB,Wegmans Chesapeake VA,5,2025-11-26T01:17:41.139Z,,41,True,0,google_maps,2025-11-26,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s4MVVVTjJVSFJUWmxSQlN6UXhlVk5KV0RkWmQxRRAB,Wegmans Chesapeake VA,5,2025-11-22T23:04:36.046Z,,45,True,0,google_maps,2025-11-22,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21KSVNYYzFiM2RWUkhkbmJEQktlbkZ0Y1RBd2NsRRAB,Wegmans Chesapeake VA,5,2025-11-21T19:01:01.466Z,,53,True,0,google_maps,2025-11-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pCdU1FbE1YMUpTWXpWUlVFWk5SSGhYVW1WUlYwRRAB,Wegmans Chesapeake VA,5,2025-11-10T13:58:59.001Z,,43,True,0,google_maps,2025-11-10,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xWU1VqWm5Na05LYldKWFJHUnVUakJrYkRKbFdIYxAB,Wegmans Chesapeake VA,5,2025-11-02T16:16:13.036Z,,5,False,0,google_maps,2025-11-02,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s5WVJXRldhWFp3YWt4UVdHRktkalJHVEZZNFpIYxAB,Wegmans Chesapeake VA,5,2025-10-28T09:57:35.060Z,,44,True,0,google_maps,2025-10-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xjMU9UaENRelJOZVZFeVFXcEVUbU5DU25KUlNHYxAB,Wegmans Chesapeake VA,5,2025-10-23T17:19:35.435Z,,25,True,0,google_maps,2025-10-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25aS2EyaGlSMmRNWWxKSFZUWlVOWE5xV0dsNlVFRRAB,Wegmans Chesapeake VA,5,2025-10-23T00:49:59.456Z,,8,True,0,google_maps,2025-10-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2kxV1JuWmZjVE4yVmpSalNUWmllSG93ZGpaVE9GRRAB,Wegmans Chesapeake VA,5,2025-10-21T23:43:26.442Z,,20,True,0,google_maps,2025-10-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xZeWJVTlhiMUZETUhwU2VXd3dZMGQ0Y0U1M2IxRRAB,Wegmans Chesapeake VA,5,2025-10-21T00:15:56.455Z,,1,False,0,google_maps,2025-10-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2sxMlkyWXhZVWh1T1Y4NFVGbENXRlpqUlhSSVVtYxAB,Wegmans Chesapeake VA,1,2025-10-20T03:46:05.823Z,,2,False,0,google_maps,2025-10-20,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xKSWFsVkxNbkZaU25CSWEzbEJSME5qWDBWNlJXYxAB,Wegmans Chesapeake VA,5,2025-10-10T23:17:57.238Z,,24,True,0,google_maps,2025-10-10,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25KT1YycDZVbFJwYUZGMlRsZHJOMmxIZGtFMVJrRRAB,Wegmans Chesapeake VA,4,2025-10-10T15:11:03.527Z,,5,False,0,google_maps,2025-10-10,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21FeGFFUnBaMk5yUWpOV1VXWXpWbDl1Y1doSmRIYxAB,Wegmans Chesapeake VA,4,2025-10-09T10:19:50.573Z,,9,False,0,google_maps,2025-10-09,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21ReGVrRkpOMWxKVDJSTlZrZFFRM2xNWW1OaVduYxAB,Wegmans Chesapeake VA,5,2025-10-08T19:23:02.036Z,,28,True,0,google_maps,2025-10-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pacVFWaDBWRFJWYzFsTWNUbE5SVk5ZVUdKRU0wRRAB,Wegmans Chesapeake VA,5,2025-10-04T15:37:38.350Z,,5,False,0,google_maps,2025-10-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25Wa2IzRmxPRGR4Wm1wZlZWTlBZMFZtZFRGRllVRRAB,Wegmans Chesapeake VA,5,2025-10-01T04:50:57.405Z,,100,True,0,google_maps,2025-10-01,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2twaloxSjRaMEpMYTNSeVNsOHhNVXRzVXkwNVIxRRAB,Wegmans Chesapeake VA,5,2025-09-30T09:07:19.936Z,,34,True,0,google_maps,2025-09-30,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t3ek9HUjFTSHAyUW0xd2IyZzBaelJXZUcxWlRXYxAB,Wegmans Chesapeake VA,5,2025-09-25T08:11:50.505Z,,85,True,0,google_maps,2025-09-25,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pKU1VrUnljVU5VZFVoT2RUYzBNVUpmTTFSRlEyYxAB,Wegmans Chesapeake VA,5,2025-09-23T19:30:27.847Z,,22,True,0,google_maps,2025-09-23,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pOUGVsRjNRelJWVVZGeFJrUjJkRXBNVVRRMFNHYxAB,Wegmans Chesapeake VA,5,2025-09-20T08:25:25.955Z,,90,True,0,google_maps,2025-09-20,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21WeVdUbGxOMmMyUWpsVWVYTm1SbGxhUkdjNGRsRRAB,Wegmans Chesapeake VA,5,2025-09-19T23:48:47.504Z,,53,True,0,google_maps,2025-09-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xSeFptUlVSVFZNY0ZGbFR6RjZjWE5CWmtoWWNVRRAB,Wegmans Chesapeake VA,5,2025-09-15T13:56:21.989Z,,10,False,0,google_maps,2025-09-15,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xkR2IxQnVOVzlMU0hCSWVYZG1kMHBPT0ZaUk5GRRAB,Wegmans Chesapeake VA,5,2025-09-14T21:50:06.342Z,,121,True,0,google_maps,2025-09-14,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21keE5GSkNlRVZMT0VKSVpWZEVhRE5HUTBWWk4wRRAB,Wegmans Hanover NJ,4,2026-05-11T05:18:30.234Z,,25,True,0,google_maps,2026-05-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25rMFN6UnNkVkZMTlZWU2IxTXhTMGhWTkdGRFMzYxAB,Wegmans Hanover NJ,4,2026-05-07T00:31:58.912Z,,34,True,0,google_maps,2026-05-07,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSUNJanVPRVR3EAE,Wegmans Hanover NJ,4,2026-05-04T01:47:06.255Z,,23,True,0,google_maps,2026-05-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xwWVRFeFFVMDFHV1cxbVlqQTRkM1Z5TFVSTE5uYxAB,Wegmans Hanover NJ,5,2026-04-26T15:33:23.606Z,,2,False,0,google_maps,2026-04-26,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xCa01GRk9ORmhhYWtjeFJHczNkV2xUWmt4Q1ZGRRAB,Wegmans Hanover NJ,5,2026-04-21T00:09:12.462Z,,4,False,0,google_maps,2026-04-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25SS1NXWnFaRkpHVlhsSk0xSmxiVkp3WkdKemVIYxAB,Wegmans Hanover NJ,5,2026-04-18T13:03:15.493Z,,0,False,0,google_maps,2026-04-18,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xOVmFWUjJhM0ZVTTI1MlIwMXlNbWw0U0dsVk5IYxAB,Wegmans Hanover NJ,5,2026-04-17T10:36:55.941Z,,26,True,0,google_maps,2026-04-17,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pkR1NIZExjRGx1TVV4TVptSlNWM2swVm5SSWFFRRAB,Wegmans Hanover NJ,3,2026-04-13T15:32:07.292Z,,5,True,0,google_maps,2026-04-13,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t4bWNXcG9hRUZFWlhCd05VSlpVRVJZTW1GSVptYxAB,Wegmans Hanover NJ,4,2026-04-12T15:52:05.792Z,,0,False,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t4ek5HSmpZbEJVTVhVNVpUZDNSRTF6U0U0MldGRRAB,Wegmans Hanover NJ,3,2026-04-06T21:43:55.528Z,,1,False,0,google_maps,2026-04-06,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUNwOUo2czJRRRAB,Wegmans Hanover NJ,5,2026-04-03T18:56:35.529Z,,282,True,0,google_maps,2026-04-03,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21OdVFtNUNVVkl3WkRaMGJYQnVXRGxIUkhkS1lYYxAB,Wegmans Hanover NJ,5,2026-04-02T22:25:39.805Z,,22,True,0,google_maps,2026-04-02,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21nNFNsUktObEk1VUdJd2IzWnVUR2xEYzBSVlltYxAB,Wegmans Hanover NJ,5,2026-03-31T20:19:52.154Z,,113,True,0,google_maps,2026-03-31,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2taaVJWQnhYM0ZuYmpadmNrTnZWazExZHpZdE5IYxAB,Wegmans Hanover NJ,5,2026-03-21T21:44:27.315Z,,28,True,0,google_maps,2026-03-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21wWlUwMWpVV0ZUUWpWeWNsVXhabTluWTJGcWJXYxAB,Wegmans Hanover NJ,5,2026-03-12T16:54:42.009Z,,15,True,0,google_maps,2026-03-12,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSUNRM0tTNmxRRRAB,Wegmans Hanover NJ,5,2026-03-09T13:14:30.342Z,,182,True,0,google_maps,2026-03-09,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT210SlYzZGZMVkV0WW5GdWEzZGxTa3cxWDJoQ1JXYxAB,Wegmans Hanover NJ,5,2026-03-08T18:34:24.673Z,,7,True,0,google_maps,2026-03-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pKSlNUZ3laa2xGWmxKeE5tRnVWV1oxWDA5R1prRRAB,Wegmans Hanover NJ,5,2026-03-08T04:52:35.248Z,,15,True,0,google_maps,2026-03-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT204NGVuY3dZV2x3WmtnM05VNWZaekZqTTJOalpFRRAB,Wegmans Hanover NJ,5,2026-03-03T19:13:09.019Z,,4,True,0,google_maps,2026-03-03,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21KeU1HUTVXVTlZTFRKNFNsaGhTbTV3VVRoNlJrRRAB,Wegmans Hanover NJ,5,2026-03-02T03:41:35.649Z,,193,True,0,google_maps,2026-03-02,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pCcWNUQTRUbGhIVjJGdE1qQjJXbmR0Y0hGYUxWRRAB,Wegmans Hanover NJ,5,2026-02-13T04:59:33.063Z,,297,True,0,google_maps,2026-02-13,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xOaWNrRmpabDlOZFVOZk4xSlBkWGx3V25WcVJrRRAB,Wegmans Hanover NJ,5,2026-02-09T03:24:33.037Z,,179,True,0,google_maps,2026-02-09,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2toMlUzSklOMVJVTmtSdFMxcGxTek5QUlVjeFFXYxAB,Wegmans Hanover NJ,5,2026-02-09T01:10:21.979Z,,0,False,0,google_maps,2026-02-09,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pac2JGTTJlWGRDYlhabldFVnFjbWhEVVY5TE4wRRAB,Wegmans Hanover NJ,5,2026-02-06T21:41:43.623Z,,6,False,0,google_maps,2026-02-06,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21wNlpISkZSV1JIZVdGd2RHZHZZMGhaVmxkcU5sRRAB,Wegmans Hanover NJ,5,2026-02-06T21:16:43.249Z,,8,True,0,google_maps,2026-02-06,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pNMGQwY3RaV05YYVROM1VqRllTUzAyU0VGelRuYxAB,Wegmans Hanover NJ,5,2026-02-03T15:40:15.891Z,,5,False,0,google_maps,2026-02-03,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2psVlIwTnhlbU5xYkcxdllrNUNTV2RPVjJsNldXYxAB,Wegmans Hanover NJ,3,2026-02-01T13:15:00.668Z,,0,False,0,google_maps,2026-02-01,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnSURLbkpyZlZREAE,Wegmans Hanover NJ,4,2026-01-31T21:35:36.600Z,,20,True,0,google_maps,2026-01-31,,False,0,,,,,,,,,,,
